sample_id,token_index,token,start_sec,end_sec,window_index,time_source
'-tPCytz4rww_10,0,Say,0.0,0.3641025641025641,1,inferred_uniform_text_timing
'-tPCytz4rww_10,1,twenty,0.3641025641025641,0.7282051282051282,5,inferred_uniform_text_timing
'-tPCytz4rww_10,2,percent,0.7282051282051282,1.0923076923076922,9,inferred_uniform_text_timing
'-tPCytz4rww_10,3,so,1.0923076923076922,1.4564102564102563,13,inferred_uniform_text_timing
'-tPCytz4rww_10,4,if,1.4564102564102563,1.8205128205128207,17,inferred_uniform_text_timing
'-tPCytz4rww_10,5,you've,1.8205128205128207,2.1846153846153844,21,inferred_uniform_text_timing
'-tPCytz4rww_10,6,got,2.1846153846153844,2.5487179487179485,24,inferred_uniform_text_timing
'-tPCytz4rww_10,7,a,2.5487179487179485,2.9128205128205127,28,inferred_uniform_text_timing
'-tPCytz4rww_10,8,thousand,2.9128205128205127,3.276923076923077,32,inferred_uniform_text_timing
'-tPCytz4rww_10,9,square,3.276923076923077,3.6410256410256414,36,inferred_uniform_text_timing
'-tPCytz4rww_10,10,foot,3.6410256410256414,4.005128205128205,40,inferred_uniform_text_timing
'-tPCytz4rww_10,11,condo,4.005128205128205,4.369230769230769,44,inferred_uniform_text_timing
'-tPCytz4rww_10,12,.,4.369230769230769,4.733333333333333,48,inferred_uniform_text_timing
'-tPCytz4rww_12,0,No,0.0,0.42023809523809524,0,inferred_uniform_text_timing
'-tPCytz4rww_12,1,less,0.42023809523809524,0.8404761904761905,2,inferred_uniform_text_timing
'-tPCytz4rww_12,2,than,0.8404761904761905,1.260714285714286,4,inferred_uniform_text_timing
'-tPCytz4rww_12,3,eight,1.260714285714286,1.680952380952381,6,inferred_uniform_text_timing
'-tPCytz4rww_12,4,hundred,1.680952380952381,2.1011904761904763,8,inferred_uniform_text_timing
'-tPCytz4rww_12,5,squire,2.1011904761904763,2.521428571428572,9,inferred_uniform_text_timing
'-tPCytz4rww_12,6,feet,2.521428571428572,2.941666666666667,11,inferred_uniform_text_timing
'-tPCytz4rww_12,7,and,2.941666666666667,3.361904761904762,13,inferred_uniform_text_timing
'-tPCytz4rww_12,8,going,3.361904761904762,3.7821428571428575,15,inferred_uniform_text_timing
'-tPCytz4rww_12,9,to,3.7821428571428575,4.2023809523809526,16,inferred_uniform_text_timing
'-tPCytz4rww_12,10,similar,4.2023809523809526,4.622619047619048,18,inferred_uniform_text_timing
'-tPCytz4rww_12,11,in,4.622619047619048,5.042857142857144,20,inferred_uniform_text_timing
'-tPCytz4rww_12,12,",",5.042857142857144,5.463095238095238,22,inferred_uniform_text_timing
'-tPCytz4rww_12,13,similar,5.463095238095238,5.883333333333334,24,inferred_uniform_text_timing
'-tPCytz4rww_12,14,with,5.883333333333334,6.303571428571429,25,inferred_uniform_text_timing
'-tPCytz4rww_12,15,bedrooms,6.303571428571429,6.723809523809524,27,inferred_uniform_text_timing
'-tPCytz4rww_12,16,and,6.723809523809524,7.14404761904762,29,inferred_uniform_text_timing
'-tPCytz4rww_12,17,bathrooms,7.14404761904762,7.564285714285715,31,inferred_uniform_text_timing
'-tPCytz4rww_12,18,as,7.564285714285715,7.98452380952381,33,inferred_uniform_text_timing
'-tPCytz4rww_12,19,well,7.98452380952381,8.404761904761905,34,inferred_uniform_text_timing
'-tPCytz4rww_12,20,and,8.404761904761905,8.825000000000001,36,inferred_uniform_text_timing
'-tPCytz4rww_12,21,hopefully,8.825000000000001,9.245238095238095,38,inferred_uniform_text_timing
'-tPCytz4rww_12,22,the,9.245238095238095,9.66547619047619,40,inferred_uniform_text_timing
'-tPCytz4rww_12,23,complexes,9.66547619047619,10.085714285714287,41,inferred_uniform_text_timing
'-tPCytz4rww_12,24,have,10.085714285714287,10.505952380952381,43,inferred_uniform_text_timing
'-tPCytz4rww_12,25,similar,10.505952380952381,10.926190476190476,45,inferred_uniform_text_timing
'-tPCytz4rww_12,26,amenities,10.926190476190476,11.346428571428573,47,inferred_uniform_text_timing
'-tPCytz4rww_12,27,.,11.346428571428573,11.766666666666667,49,inferred_uniform_text_timing
'-tPCytz4rww_16,0,So,0.0,0.4235294117647059,1,inferred_uniform_text_timing
'-tPCytz4rww_16,1,make,0.4235294117647059,0.8470588235294118,4,inferred_uniform_text_timing
'-tPCytz4rww_16,2,sure,0.8470588235294118,1.2705882352941178,7,inferred_uniform_text_timing
'-tPCytz4rww_16,3,to,1.2705882352941178,1.6941176470588235,10,inferred_uniform_text_timing
'-tPCytz4rww_16,4,get,1.6941176470588235,2.1176470588235294,13,inferred_uniform_text_timing
'-tPCytz4rww_16,5,a,2.1176470588235294,2.5411764705882356,16,inferred_uniform_text_timing
'-tPCytz4rww_16,6,through,2.5411764705882356,2.9647058823529413,19,inferred_uniform_text_timing
'-tPCytz4rww_16,7,or,2.9647058823529413,3.388235294117647,22,inferred_uniform_text_timing
'-tPCytz4rww_16,8,to,3.388235294117647,3.8117647058823527,24,inferred_uniform_text_timing
'-tPCytz4rww_16,9,do,3.8117647058823527,4.235294117647059,27,inferred_uniform_text_timing
'-tPCytz4rww_16,10,a,4.235294117647059,4.658823529411765,30,inferred_uniform_text_timing
'-tPCytz4rww_16,11,through,4.658823529411765,5.082352941176471,33,inferred_uniform_text_timing
'-tPCytz4rww_16,12,cleaning,5.082352941176471,5.505882352941177,36,inferred_uniform_text_timing
'-tPCytz4rww_16,13,of,5.505882352941177,5.929411764705883,39,inferred_uniform_text_timing
'-tPCytz4rww_16,14,the,5.929411764705883,6.352941176470588,42,inferred_uniform_text_timing
'-tPCytz4rww_16,15,property,6.352941176470588,6.776470588235294,45,inferred_uniform_text_timing
'-tPCytz4rww_16,16,.,6.776470588235294,7.2,48,inferred_uniform_text_timing
'-tPCytz4rww_18,0,Do,0.0,0.39019607843137255,1,inferred_uniform_text_timing
'-tPCytz4rww_18,1,so,0.39019607843137255,0.7803921568627451,4,inferred_uniform_text_timing
'-tPCytz4rww_18,2,and,0.7803921568627451,1.1705882352941177,7,inferred_uniform_text_timing
'-tPCytz4rww_18,3,as,1.1705882352941177,1.5607843137254902,10,inferred_uniform_text_timing
'-tPCytz4rww_18,4,well,1.5607843137254902,1.950980392156863,13,inferred_uniform_text_timing
'-tPCytz4rww_18,5,you'll,1.950980392156863,2.3411764705882354,16,inferred_uniform_text_timing
'-tPCytz4rww_18,6,also,2.3411764705882354,2.731372549019608,19,inferred_uniform_text_timing
'-tPCytz4rww_18,7,want,2.731372549019608,3.1215686274509804,22,inferred_uniform_text_timing
'-tPCytz4rww_18,8,to,3.1215686274509804,3.511764705882353,24,inferred_uniform_text_timing
'-tPCytz4rww_18,9,remove,3.511764705882353,3.901960784313726,27,inferred_uniform_text_timing
'-tPCytz4rww_18,10,any,3.901960784313726,4.292156862745098,30,inferred_uniform_text_timing
'-tPCytz4rww_18,11,clutter,4.292156862745098,4.682352941176471,33,inferred_uniform_text_timing
'-tPCytz4rww_18,12,from,4.682352941176471,5.072549019607843,36,inferred_uniform_text_timing
'-tPCytz4rww_18,13,that,5.072549019607843,5.462745098039216,39,inferred_uniform_text_timing
'-tPCytz4rww_18,14,you've,5.462745098039216,5.852941176470588,42,inferred_uniform_text_timing
'-tPCytz4rww_18,15,accumulated,5.852941176470588,6.243137254901961,45,inferred_uniform_text_timing
'-tPCytz4rww_18,16,.,6.243137254901961,6.633333333333334,48,inferred_uniform_text_timing
'-vxjVxOeScU_4,0,You're,0.0,0.3942028985507246,1,inferred_uniform_text_timing
'-vxjVxOeScU_4,1,going,0.3942028985507246,0.7884057971014492,3,inferred_uniform_text_timing
'-vxjVxOeScU_4,2,to,0.7884057971014492,1.182608695652174,5,inferred_uniform_text_timing
'-vxjVxOeScU_4,3,talk,1.182608695652174,1.5768115942028984,7,inferred_uniform_text_timing
'-vxjVxOeScU_4,4,about,1.5768115942028984,1.971014492753623,9,inferred_uniform_text_timing
'-vxjVxOeScU_4,5,their,1.971014492753623,2.365217391304348,11,inferred_uniform_text_timing
'-vxjVxOeScU_4,6,life,2.365217391304348,2.7594202898550724,14,inferred_uniform_text_timing
'-vxjVxOeScU_4,7,",",2.7594202898550724,3.153623188405797,16,inferred_uniform_text_timing
'-vxjVxOeScU_4,8,their,3.153623188405797,3.5478260869565217,18,inferred_uniform_text_timing
'-vxjVxOeScU_4,9,marriage,3.5478260869565217,3.942028985507246,20,inferred_uniform_text_timing
'-vxjVxOeScU_4,10,and,3.942028985507246,4.336231884057971,22,inferred_uniform_text_timing
'-vxjVxOeScU_4,11,usually,4.336231884057971,4.730434782608696,25,inferred_uniform_text_timing
'-vxjVxOeScU_4,12,how,4.730434782608696,5.12463768115942,27,inferred_uniform_text_timing
'-vxjVxOeScU_4,13,amazing,5.12463768115942,5.518840579710145,29,inferred_uniform_text_timing
'-vxjVxOeScU_4,14,it,5.518840579710145,5.913043478260869,31,inferred_uniform_text_timing
'-vxjVxOeScU_4,15,is,5.913043478260869,6.307246376811594,33,inferred_uniform_text_timing
'-vxjVxOeScU_4,16,that,6.307246376811594,6.701449275362319,35,inferred_uniform_text_timing
'-vxjVxOeScU_4,17,they've,6.701449275362319,7.095652173913043,38,inferred_uniform_text_timing
'-vxjVxOeScU_4,18,stayed,7.095652173913043,7.489855072463768,40,inferred_uniform_text_timing
'-vxjVxOeScU_4,19,together,7.489855072463768,7.884057971014492,42,inferred_uniform_text_timing
'-vxjVxOeScU_4,20,this,7.884057971014492,8.278260869565218,44,inferred_uniform_text_timing
'-vxjVxOeScU_4,21,long,8.278260869565218,8.672463768115943,46,inferred_uniform_text_timing
'-vxjVxOeScU_4,22,.,8.672463768115943,9.066666666666666,48,inferred_uniform_text_timing
'-wMB_hJL-3o_7,0,So,0.0,0.26231884057971017,1,inferred_uniform_text_timing
'-wMB_hJL-3o_7,1,if,0.26231884057971017,0.5246376811594203,3,inferred_uniform_text_timing
'-wMB_hJL-3o_7,2,you,0.5246376811594203,0.7869565217391304,5,inferred_uniform_text_timing
'-wMB_hJL-3o_7,3,have,0.7869565217391304,1.0492753623188407,7,inferred_uniform_text_timing
'-wMB_hJL-3o_7,4,a,1.0492753623188407,1.3115942028985506,9,inferred_uniform_text_timing
'-wMB_hJL-3o_7,5,loved,1.3115942028985506,1.5739130434782609,11,inferred_uniform_text_timing
'-wMB_hJL-3o_7,6,one,1.5739130434782609,1.836231884057971,14,inferred_uniform_text_timing
'-wMB_hJL-3o_7,7,who,1.836231884057971,2.0985507246376813,16,inferred_uniform_text_timing
'-wMB_hJL-3o_7,8,is,2.0985507246376813,2.360869565217391,18,inferred_uniform_text_timing
'-wMB_hJL-3o_7,9,depressed,2.360869565217391,2.623188405797101,20,inferred_uniform_text_timing
'-wMB_hJL-3o_7,10,those,2.623188405797101,2.8855072463768114,22,inferred_uniform_text_timing
'-wMB_hJL-3o_7,11,are,2.8855072463768114,3.1478260869565218,25,inferred_uniform_text_timing
'-wMB_hJL-3o_7,12,some,3.1478260869565218,3.410144927536232,27,inferred_uniform_text_timing
'-wMB_hJL-3o_7,13,of,3.410144927536232,3.672463768115942,29,inferred_uniform_text_timing
'-wMB_hJL-3o_7,14,the,3.672463768115942,3.9347826086956523,31,inferred_uniform_text_timing
'-wMB_hJL-3o_7,15,things,3.9347826086956523,4.197101449275363,33,inferred_uniform_text_timing
'-wMB_hJL-3o_7,16,that,4.197101449275363,4.459420289855072,35,inferred_uniform_text_timing
'-wMB_hJL-3o_7,17,you,4.459420289855072,4.721739130434782,38,inferred_uniform_text_timing
'-wMB_hJL-3o_7,18,should,4.721739130434782,4.984057971014493,40,inferred_uniform_text_timing
'-wMB_hJL-3o_7,19,think,4.984057971014493,5.246376811594202,42,inferred_uniform_text_timing
'-wMB_hJL-3o_7,20,about,5.246376811594202,5.508695652173913,44,inferred_uniform_text_timing
'-wMB_hJL-3o_7,21,doing,5.508695652173913,5.771014492753623,46,inferred_uniform_text_timing
'-wMB_hJL-3o_7,22,.,5.771014492753623,6.033333333333332,48,inferred_uniform_text_timing
'-wny0OAz3g8_1,0,And,0.0,0.24404761904761904,0,inferred_uniform_text_timing
'-wny0OAz3g8_1,1,because,0.24404761904761904,0.4880952380952381,2,inferred_uniform_text_timing
'-wny0OAz3g8_1,2,they,0.4880952380952381,0.7321428571428571,4,inferred_uniform_text_timing
'-wny0OAz3g8_1,3,couldn,0.7321428571428571,0.9761904761904762,6,inferred_uniform_text_timing
'-wny0OAz3g8_1,4,’,0.9761904761904762,1.2202380952380951,8,inferred_uniform_text_timing
'-wny0OAz3g8_1,5,t,1.2202380952380951,1.4642857142857142,9,inferred_uniform_text_timing
'-wny0OAz3g8_1,6,join,1.4642857142857142,1.7083333333333333,11,inferred_uniform_text_timing
'-wny0OAz3g8_1,7,unions,1.7083333333333333,1.9523809523809523,13,inferred_uniform_text_timing
'-wny0OAz3g8_1,8,",",1.9523809523809523,2.1964285714285716,15,inferred_uniform_text_timing
'-wny0OAz3g8_1,9,many,2.1964285714285716,2.4404761904761902,16,inferred_uniform_text_timing
'-wny0OAz3g8_1,10,Black,2.4404761904761902,2.6845238095238093,18,inferred_uniform_text_timing
'-wny0OAz3g8_1,11,workers,2.6845238095238093,2.9285714285714284,20,inferred_uniform_text_timing
'-wny0OAz3g8_1,12,couldn,2.9285714285714284,3.1726190476190474,22,inferred_uniform_text_timing
'-wny0OAz3g8_1,13,’,3.1726190476190474,3.4166666666666665,24,inferred_uniform_text_timing
'-wny0OAz3g8_1,14,t,3.4166666666666665,3.6607142857142856,25,inferred_uniform_text_timing
'-wny0OAz3g8_1,15,get,3.6607142857142856,3.9047619047619047,27,inferred_uniform_text_timing
'-wny0OAz3g8_1,16,manufacturing,3.9047619047619047,4.148809523809524,29,inferred_uniform_text_timing
'-wny0OAz3g8_1,17,or,4.148809523809524,4.392857142857143,31,inferred_uniform_text_timing
'-wny0OAz3g8_1,18,trade,4.392857142857143,4.636904761904761,33,inferred_uniform_text_timing
'-wny0OAz3g8_1,19,work,4.636904761904761,4.8809523809523805,34,inferred_uniform_text_timing
'-wny0OAz3g8_1,20,–,4.8809523809523805,5.125,36,inferred_uniform_text_timing
'-wny0OAz3g8_1,21,which,5.125,5.369047619047619,38,inferred_uniform_text_timing
'-wny0OAz3g8_1,22,paid,5.369047619047619,5.613095238095238,40,inferred_uniform_text_timing
'-wny0OAz3g8_1,23,much,5.613095238095238,5.857142857142857,41,inferred_uniform_text_timing
'-wny0OAz3g8_1,24,better,5.857142857142857,6.101190476190475,43,inferred_uniform_text_timing
'-wny0OAz3g8_1,25,than,6.101190476190475,6.345238095238095,45,inferred_uniform_text_timing
'-wny0OAz3g8_1,26,service,6.345238095238095,6.589285714285714,47,inferred_uniform_text_timing
'-wny0OAz3g8_1,27,work,6.589285714285714,6.833333333333333,49,inferred_uniform_text_timing
'-wny0OAz3g8_0,0,trade,0.0,0.30303030303030304,2,inferred_uniform_text_timing
'-wny0OAz3g8_0,1,labor,0.30303030303030304,0.6060606060606061,6,inferred_uniform_text_timing
'-wny0OAz3g8_0,2,unions,0.6060606060606061,0.9090909090909091,11,inferred_uniform_text_timing
'-wny0OAz3g8_0,3,didn,0.9090909090909091,1.2121212121212122,15,inferred_uniform_text_timing
'-wny0OAz3g8_0,4,’,1.2121212121212122,1.5151515151515154,20,inferred_uniform_text_timing
'-wny0OAz3g8_0,5,t,1.5151515151515154,1.8181818181818181,25,inferred_uniform_text_timing
'-wny0OAz3g8_0,6,allow,1.8181818181818181,2.1212121212121215,29,inferred_uniform_text_timing
'-wny0OAz3g8_0,7,Black,2.1212121212121215,2.4242424242424243,34,inferred_uniform_text_timing
'-wny0OAz3g8_0,8,workers,2.4242424242424243,2.727272727272727,38,inferred_uniform_text_timing
'-wny0OAz3g8_0,9,to,2.727272727272727,3.0303030303030307,43,inferred_uniform_text_timing
'-wny0OAz3g8_0,10,join,3.0303030303030307,3.333333333333334,47,inferred_uniform_text_timing
'-wny0OAz3g8_3,0,Which,0.0,0.3066666666666667,1,inferred_uniform_text_timing
'-wny0OAz3g8_3,1,then,0.3066666666666667,0.6133333333333334,3,inferred_uniform_text_timing
'-wny0OAz3g8_3,2,allowed,0.6133333333333334,0.9200000000000002,6,inferred_uniform_text_timing
'-wny0OAz3g8_3,3,the,0.9200000000000002,1.2266666666666668,8,inferred_uniform_text_timing
'-wny0OAz3g8_3,4,white,1.2266666666666668,1.5333333333333334,11,inferred_uniform_text_timing
'-wny0OAz3g8_3,5,workers,1.5333333333333334,1.8400000000000003,13,inferred_uniform_text_timing
'-wny0OAz3g8_3,6,and,1.8400000000000003,2.146666666666667,16,inferred_uniform_text_timing
'-wny0OAz3g8_3,7,unions,2.146666666666667,2.4533333333333336,18,inferred_uniform_text_timing
'-wny0OAz3g8_3,8,to,2.4533333333333336,2.7600000000000002,21,inferred_uniform_text_timing
'-wny0OAz3g8_3,9,justify,2.7600000000000002,3.066666666666667,23,inferred_uniform_text_timing
'-wny0OAz3g8_3,10,their,3.066666666666667,3.3733333333333335,26,inferred_uniform_text_timing
'-wny0OAz3g8_3,11,decision,3.3733333333333335,3.6800000000000006,28,inferred_uniform_text_timing
'-wny0OAz3g8_3,12,to,3.6800000000000006,3.986666666666667,31,inferred_uniform_text_timing
'-wny0OAz3g8_3,13,not,3.986666666666667,4.293333333333334,33,inferred_uniform_text_timing
'-wny0OAz3g8_3,14,allow,4.293333333333334,4.6,36,inferred_uniform_text_timing
'-wny0OAz3g8_3,15,black,4.6,4.906666666666667,38,inferred_uniform_text_timing
'-wny0OAz3g8_3,16,workers,4.906666666666667,5.213333333333334,41,inferred_uniform_text_timing
'-wny0OAz3g8_3,17,into,5.213333333333334,5.5200000000000005,43,inferred_uniform_text_timing
'-wny0OAz3g8_3,18,their,5.5200000000000005,5.826666666666667,46,inferred_uniform_text_timing
'-wny0OAz3g8_3,19,union,5.826666666666667,6.133333333333334,48,inferred_uniform_text_timing
'-wny0OAz3g8_2,0,And,0.0,0.23452380952380952,0,inferred_uniform_text_timing
'-wny0OAz3g8_2,1,because,0.23452380952380952,0.46904761904761905,2,inferred_uniform_text_timing
'-wny0OAz3g8_2,2,they,0.46904761904761905,0.7035714285714285,4,inferred_uniform_text_timing
'-wny0OAz3g8_2,3,couldn,0.7035714285714285,0.9380952380952381,6,inferred_uniform_text_timing
'-wny0OAz3g8_2,4,’,0.9380952380952381,1.1726190476190474,8,inferred_uniform_text_timing
'-wny0OAz3g8_2,5,t,1.1726190476190474,1.407142857142857,9,inferred_uniform_text_timing
'-wny0OAz3g8_2,6,get,1.407142857142857,1.6416666666666668,11,inferred_uniform_text_timing
'-wny0OAz3g8_2,7,these,1.6416666666666668,1.8761904761904762,13,inferred_uniform_text_timing
'-wny0OAz3g8_2,8,jobs,1.8761904761904762,2.1107142857142853,15,inferred_uniform_text_timing
'-wny0OAz3g8_2,9,",",2.1107142857142853,2.345238095238095,16,inferred_uniform_text_timing
'-wny0OAz3g8_2,10,Black,2.345238095238095,2.579761904761905,18,inferred_uniform_text_timing
'-wny0OAz3g8_2,11,communities,2.579761904761905,2.814285714285714,20,inferred_uniform_text_timing
'-wny0OAz3g8_2,12,had,2.814285714285714,3.0488095238095236,22,inferred_uniform_text_timing
'-wny0OAz3g8_2,13,more,3.0488095238095236,3.2833333333333337,24,inferred_uniform_text_timing
'-wny0OAz3g8_2,14,men,3.2833333333333337,3.517857142857143,25,inferred_uniform_text_timing
'-wny0OAz3g8_2,15,out,3.517857142857143,3.7523809523809524,27,inferred_uniform_text_timing
'-wny0OAz3g8_2,16,of,3.7523809523809524,3.9869047619047615,29,inferred_uniform_text_timing
'-wny0OAz3g8_2,17,work,3.9869047619047615,4.221428571428571,31,inferred_uniform_text_timing
'-wny0OAz3g8_2,18,",",4.221428571428571,4.455952380952381,33,inferred_uniform_text_timing
'-wny0OAz3g8_2,19,higher,4.455952380952381,4.69047619047619,34,inferred_uniform_text_timing
'-wny0OAz3g8_2,20,rates,4.69047619047619,4.925,36,inferred_uniform_text_timing
'-wny0OAz3g8_2,21,of,4.925,5.15952380952381,38,inferred_uniform_text_timing
'-wny0OAz3g8_2,22,poverty,5.15952380952381,5.394047619047619,40,inferred_uniform_text_timing
'-wny0OAz3g8_2,23,",",5.394047619047619,5.628571428571428,41,inferred_uniform_text_timing
'-wny0OAz3g8_2,24,and,5.628571428571428,5.863095238095238,43,inferred_uniform_text_timing
'-wny0OAz3g8_2,25,more,5.863095238095238,6.097619047619047,45,inferred_uniform_text_timing
'-wny0OAz3g8_2,26,criminal,6.097619047619047,6.332142857142856,47,inferred_uniform_text_timing
'-wny0OAz3g8_2,27,behavior,6.332142857142856,6.566666666666667,49,inferred_uniform_text_timing
'-wny0OAz3g8_5,0,This,0.0,0.2956521739130435,1,inferred_uniform_text_timing
'-wny0OAz3g8_5,1,is,0.2956521739130435,0.591304347826087,3,inferred_uniform_text_timing
'-wny0OAz3g8_5,2,what,0.591304347826087,0.8869565217391304,5,inferred_uniform_text_timing
'-wny0OAz3g8_5,3,’,0.8869565217391304,1.182608695652174,7,inferred_uniform_text_timing
'-wny0OAz3g8_5,4,s,1.182608695652174,1.4782608695652173,9,inferred_uniform_text_timing
'-wny0OAz3g8_5,5,now,1.4782608695652173,1.7739130434782608,11,inferred_uniform_text_timing
'-wny0OAz3g8_5,6,known,1.7739130434782608,2.0695652173913044,14,inferred_uniform_text_timing
'-wny0OAz3g8_5,7,as,2.0695652173913044,2.365217391304348,16,inferred_uniform_text_timing
'-wny0OAz3g8_5,8,racial,2.365217391304348,2.660869565217391,18,inferred_uniform_text_timing
'-wny0OAz3g8_5,9,formation,2.660869565217391,2.9565217391304346,20,inferred_uniform_text_timing
'-wny0OAz3g8_5,10,theory,2.9565217391304346,3.252173913043478,22,inferred_uniform_text_timing
'-wny0OAz3g8_5,11,",",3.252173913043478,3.5478260869565217,25,inferred_uniform_text_timing
'-wny0OAz3g8_5,12,a,3.5478260869565217,3.843478260869565,27,inferred_uniform_text_timing
'-wny0OAz3g8_5,13,theory,3.843478260869565,4.139130434782609,29,inferred_uniform_text_timing
'-wny0OAz3g8_5,14,formalized,4.139130434782609,4.434782608695652,31,inferred_uniform_text_timing
'-wny0OAz3g8_5,15,by,4.434782608695652,4.730434782608696,33,inferred_uniform_text_timing
'-wny0OAz3g8_5,16,modern,4.730434782608696,5.0260869565217385,35,inferred_uniform_text_timing
'-wny0OAz3g8_5,17,sociologists,5.0260869565217385,5.321739130434782,38,inferred_uniform_text_timing
'-wny0OAz3g8_5,18,Michael,5.321739130434782,5.617391304347826,40,inferred_uniform_text_timing
'-wny0OAz3g8_5,19,Omi,5.617391304347826,5.913043478260869,42,inferred_uniform_text_timing
'-wny0OAz3g8_5,20,and,5.913043478260869,6.208695652173913,44,inferred_uniform_text_timing
'-wny0OAz3g8_5,21,Howard,6.208695652173913,6.504347826086956,46,inferred_uniform_text_timing
'-wny0OAz3g8_5,22,Winant,6.504347826086956,6.8,48,inferred_uniform_text_timing
'-wny0OAz3g8_7,0,Omi,0.0,0.27586206896551724,0,inferred_uniform_text_timing
'-wny0OAz3g8_7,1,and,0.27586206896551724,0.5517241379310345,2,inferred_uniform_text_timing
'-wny0OAz3g8_7,2,Winant,0.5517241379310345,0.8275862068965517,4,inferred_uniform_text_timing
'-wny0OAz3g8_7,3,argue,0.8275862068965517,1.103448275862069,6,inferred_uniform_text_timing
'-wny0OAz3g8_7,4,that,1.103448275862069,1.3793103448275863,7,inferred_uniform_text_timing
'-wny0OAz3g8_7,5,the,1.3793103448275863,1.6551724137931034,9,inferred_uniform_text_timing
'-wny0OAz3g8_7,6,concept,1.6551724137931034,1.9310344827586208,11,inferred_uniform_text_timing
'-wny0OAz3g8_7,7,of,1.9310344827586208,2.206896551724138,12,inferred_uniform_text_timing
'-wny0OAz3g8_7,8,race,2.206896551724138,2.4827586206896552,14,inferred_uniform_text_timing
'-wny0OAz3g8_7,9,came,2.4827586206896552,2.7586206896551726,16,inferred_uniform_text_timing
'-wny0OAz3g8_7,10,about,2.7586206896551726,3.0344827586206895,18,inferred_uniform_text_timing
'-wny0OAz3g8_7,11,as,3.0344827586206895,3.310344827586207,19,inferred_uniform_text_timing
'-wny0OAz3g8_7,12,a,3.310344827586207,3.586206896551724,21,inferred_uniform_text_timing
'-wny0OAz3g8_7,13,tool,3.586206896551724,3.8620689655172415,23,inferred_uniform_text_timing
'-wny0OAz3g8_7,14,to,3.8620689655172415,4.137931034482759,25,inferred_uniform_text_timing
'-wny0OAz3g8_7,15,justify,4.137931034482759,4.413793103448276,26,inferred_uniform_text_timing
'-wny0OAz3g8_7,16,and,4.413793103448276,4.689655172413793,28,inferred_uniform_text_timing
'-wny0OAz3g8_7,17,maintain,4.689655172413793,4.9655172413793105,30,inferred_uniform_text_timing
'-wny0OAz3g8_7,18,the,4.9655172413793105,5.241379310344827,31,inferred_uniform_text_timing
'-wny0OAz3g8_7,19,economic,5.241379310344827,5.517241379310345,33,inferred_uniform_text_timing
'-wny0OAz3g8_7,20,and,5.517241379310345,5.793103448275862,35,inferred_uniform_text_timing
'-wny0OAz3g8_7,21,political,5.793103448275862,6.068965517241379,37,inferred_uniform_text_timing
'-wny0OAz3g8_7,22,power,6.068965517241379,6.344827586206897,38,inferred_uniform_text_timing
'-wny0OAz3g8_7,23,held,6.344827586206897,6.620689655172414,40,inferred_uniform_text_timing
'-wny0OAz3g8_7,24,by,6.620689655172414,6.896551724137931,42,inferred_uniform_text_timing
'-wny0OAz3g8_7,25,those,6.896551724137931,7.172413793103448,43,inferred_uniform_text_timing
'-wny0OAz3g8_7,26,of,7.172413793103448,7.448275862068965,45,inferred_uniform_text_timing
'-wny0OAz3g8_7,27,European,7.448275862068965,7.724137931034483,47,inferred_uniform_text_timing
'-wny0OAz3g8_7,28,descent,7.724137931034483,8.0,49,inferred_uniform_text_timing
'-wny0OAz3g8_9,0,He,0.0,0.2772727272727273,1,inferred_uniform_text_timing
'-wny0OAz3g8_9,1,explores,0.2772727272727273,0.5545454545454546,3,inferred_uniform_text_timing
'-wny0OAz3g8_9,2,why,0.5545454545454546,0.8318181818181817,5,inferred_uniform_text_timing
'-wny0OAz3g8_9,3,Black,0.8318181818181817,1.1090909090909091,7,inferred_uniform_text_timing
'-wny0OAz3g8_9,4,and,1.1090909090909091,1.3863636363636365,10,inferred_uniform_text_timing
'-wny0OAz3g8_9,5,White,1.3863636363636365,1.6636363636363634,12,inferred_uniform_text_timing
'-wny0OAz3g8_9,6,Americans,1.6636363636363634,1.9409090909090907,14,inferred_uniform_text_timing
'-wny0OAz3g8_9,7,tend,1.9409090909090907,2.2181818181818183,17,inferred_uniform_text_timing
'-wny0OAz3g8_9,8,to,2.2181818181818183,2.4954545454545456,19,inferred_uniform_text_timing
'-wny0OAz3g8_9,9,have,2.4954545454545456,2.772727272727273,21,inferred_uniform_text_timing
'-wny0OAz3g8_9,10,such,2.772727272727273,3.05,23,inferred_uniform_text_timing
'-wny0OAz3g8_9,11,different,3.05,3.3272727272727267,26,inferred_uniform_text_timing
'-wny0OAz3g8_9,12,outcomes,3.3272727272727267,3.6045454545454545,28,inferred_uniform_text_timing
'-wny0OAz3g8_9,13,in,3.6045454545454545,3.8818181818181814,30,inferred_uniform_text_timing
'-wny0OAz3g8_9,14,terms,3.8818181818181814,4.159090909090909,32,inferred_uniform_text_timing
'-wny0OAz3g8_9,15,of,4.159090909090909,4.4363636363636365,35,inferred_uniform_text_timing
'-wny0OAz3g8_9,16,income,4.4363636363636365,4.713636363636363,37,inferred_uniform_text_timing
'-wny0OAz3g8_9,17,",",4.713636363636363,4.990909090909091,39,inferred_uniform_text_timing
'-wny0OAz3g8_9,18,education,4.990909090909091,5.268181818181818,42,inferred_uniform_text_timing
'-wny0OAz3g8_9,19,",",5.268181818181818,5.545454545454546,44,inferred_uniform_text_timing
