sample_id,video_id,clip_id,window_index,start_sec,end_sec,text_valid,audio_valid,vision_valid,audio_sample_start,audio_sample_end,audio_sample_count,frame_start,frame_end,frame_count,text_time_source,audio_time_source,vision_time_source
'-wny0OAz3g8_7,'-wny0OAz3g8,7,32,5.12,5.28,0,1,1,81920,84480,2560,153,159,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_7,'-wny0OAz3g8,7,33,5.28,5.44,1,1,1,84480,87040,2560,158,164,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_7,'-wny0OAz3g8,7,34,5.44,5.6,0,1,1,87040,89600,2560,163,168,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_7,'-wny0OAz3g8,7,35,5.6,5.76,1,1,1,89600,92160,2560,168,173,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_7,'-wny0OAz3g8,7,36,5.76,5.92,0,1,1,92160,94720,2560,172,178,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_7,'-wny0OAz3g8,7,37,5.92,6.08,1,1,1,94720,97280,2560,177,183,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_7,'-wny0OAz3g8,7,38,6.08,6.24,1,1,1,97280,99840,2560,182,188,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_7,'-wny0OAz3g8,7,39,6.24,6.4,0,1,1,99840,102400,2560,187,192,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_7,'-wny0OAz3g8,7,40,6.4,6.56,1,1,1,102400,104960,2560,192,197,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_7,'-wny0OAz3g8,7,41,6.56,6.72,0,1,1,104960,107520,2560,196,202,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_7,'-wny0OAz3g8,7,42,6.72,6.88,1,1,1,107520,110080,2560,201,207,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_7,'-wny0OAz3g8,7,43,6.88,7.04,1,1,1,110080,112640,2560,206,212,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_7,'-wny0OAz3g8,7,44,7.04,7.2,0,1,1,112640,115200,2560,211,216,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_7,'-wny0OAz3g8,7,45,7.2,7.36,1,1,1,115200,117760,2560,216,221,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_7,'-wny0OAz3g8,7,46,7.36,7.52,0,1,1,117760,120320,2560,220,226,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_7,'-wny0OAz3g8,7,47,7.52,7.68,1,1,1,120320,122880,2560,225,231,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_7,'-wny0OAz3g8,7,48,7.68,7.84,0,1,1,122880,125440,2560,230,236,5,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_7,'-wny0OAz3g8,7,49,7.84,8.0,1,1,1,125440,128000,1128,235,240,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,0,0.0,0.122,0,1,1,0,1952,1952,0,4,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,1,0.122,0.244,1,1,1,1952,3904,1952,3,8,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,2,0.244,0.36599999999999994,0,1,1,3904,5855,1951,7,11,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,3,0.36599999999999994,0.488,1,1,1,5855,7808,1953,10,15,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,4,0.488,0.61,0,1,1,7808,9760,1952,14,19,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,5,0.61,0.7319999999999999,1,1,1,9760,11711,1951,18,22,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,6,0.7319999999999999,0.8539999999999999,0,1,1,11711,13663,1952,21,26,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,7,0.8539999999999999,0.976,1,1,1,13663,15616,1953,25,30,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,8,0.976,1.0979999999999999,0,1,1,15616,17567,1951,29,33,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,9,1.0979999999999999,1.22,0,1,1,17567,19520,1953,32,37,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,10,1.22,1.3419999999999999,1,1,1,19520,21471,1951,36,41,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,11,1.3419999999999999,1.4639999999999997,0,1,1,21471,23423,1952,40,44,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,12,1.4639999999999997,1.5859999999999999,1,1,1,23423,25375,1952,43,48,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,13,1.5859999999999999,1.7079999999999997,0,1,1,25375,27327,1952,47,52,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,14,1.7079999999999997,1.83,1,1,1,27327,29280,1953,51,55,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,15,1.83,1.952,0,1,1,29280,31232,1952,54,59,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,16,1.952,2.074,0,1,1,31232,33184,1952,58,63,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,17,2.074,2.1959999999999997,1,1,1,33184,35135,1951,62,66,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,18,2.1959999999999997,2.3179999999999996,0,1,1,35135,37087,1952,65,70,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,19,2.3179999999999996,2.44,1,1,1,37087,39040,1953,69,74,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,20,2.44,2.562,0,1,1,39040,40992,1952,73,77,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,21,2.562,2.6839999999999997,1,1,1,40992,42943,1951,76,81,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,22,2.6839999999999997,2.8059999999999996,0,1,1,42943,44895,1952,80,85,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,23,2.8059999999999996,2.9279999999999995,1,1,1,44895,46847,1952,84,88,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,24,2.9279999999999995,3.05,0,1,1,46847,48800,1953,87,92,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,25,3.05,3.1719999999999997,0,1,1,48800,50751,1951,91,96,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,26,3.1719999999999997,3.2939999999999996,1,1,1,50751,52703,1952,95,99,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,27,3.2939999999999996,3.4159999999999995,0,1,1,52703,54655,1952,98,103,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,28,3.4159999999999995,3.5379999999999994,1,1,1,54655,56607,1952,102,107,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,29,3.5379999999999994,3.66,0,1,1,56607,58560,1953,106,110,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,30,3.66,3.782,1,1,1,58560,60512,1952,109,114,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,31,3.782,3.904,0,1,1,60512,62464,1952,113,118,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,32,3.904,4.026,1,1,1,62464,64416,1952,117,121,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,33,4.026,4.148,0,1,1,64416,66368,1952,120,125,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,34,4.148,4.27,0,1,1,66368,68320,1952,124,129,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,35,4.27,4.3919999999999995,1,1,1,68320,70271,1951,128,132,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,36,4.3919999999999995,4.513999999999999,0,1,1,70271,72223,1952,131,136,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,37,4.513999999999999,4.635999999999999,1,1,1,72223,74175,1952,135,140,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,38,4.635999999999999,4.757999999999999,0,1,1,74175,76127,1952,139,143,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,39,4.757999999999999,4.88,1,1,1,76127,78080,1953,142,147,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,40,4.88,5.002,0,1,1,78080,80032,1952,146,151,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,41,5.002,5.124,0,1,1,80032,81984,1952,150,154,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,42,5.124,5.246,1,1,1,81984,83936,1952,153,158,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,43,5.246,5.367999999999999,0,1,1,83936,85887,1951,157,162,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,44,5.367999999999999,5.49,1,1,1,85887,87840,1953,161,165,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,45,5.49,5.611999999999999,0,1,1,87840,89791,1951,164,169,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,46,5.611999999999999,5.734,1,1,1,89791,91744,1953,168,173,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,47,5.734,5.855999999999999,0,1,1,91744,93695,1951,172,176,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,48,5.855999999999999,5.978,1,1,1,93695,95648,1953,175,180,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-wny0OAz3g8_9,'-wny0OAz3g8,9,49,5.978,6.1,0,1,1,95648,97600,1048,179,183,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,0,0.0,0.10133333333333333,0,1,1,0,1621,1621,0,4,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,1,0.10133333333333333,0.20266666666666666,1,1,1,1621,3242,1621,3,7,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,2,0.20266666666666666,0.304,0,1,1,3242,4864,1622,6,10,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,3,0.304,0.4053333333333333,0,1,1,4864,6485,1621,9,13,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,4,0.4053333333333333,0.5066666666666666,0,1,1,6485,8106,1621,12,16,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,5,0.5066666666666666,0.608,1,1,1,8106,9728,1622,15,19,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,6,0.608,0.7093333333333334,0,1,1,9728,11349,1621,18,22,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,7,0.7093333333333334,0.8106666666666666,0,1,1,11349,12970,1621,21,25,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,8,0.8106666666666666,0.9119999999999999,1,1,1,12970,14591,1621,24,28,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,9,0.9119999999999999,1.0133333333333332,0,1,1,14591,16213,1622,27,31,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,10,1.0133333333333332,1.1146666666666667,0,1,1,16213,17834,1621,30,34,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,11,1.1146666666666667,1.216,0,1,1,17834,19456,1622,33,37,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,12,1.216,1.3173333333333332,1,1,1,19456,21077,1621,36,40,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,13,1.3173333333333332,1.4186666666666667,0,1,1,21077,22698,1621,39,43,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,14,1.4186666666666667,1.52,0,1,1,22698,24320,1622,42,46,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,15,1.52,1.6213333333333333,0,1,1,24320,25941,1621,45,49,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,16,1.6213333333333333,1.7226666666666666,1,1,1,25941,27562,1621,48,52,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,17,1.7226666666666666,1.8239999999999998,0,1,1,27562,29183,1621,51,55,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,18,1.8239999999999998,1.9253333333333333,0,1,1,29183,30805,1622,54,58,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,19,1.9253333333333333,2.0266666666666664,1,1,1,30805,32426,1621,57,61,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,20,2.0266666666666664,2.1279999999999997,0,1,1,32426,34047,1621,60,64,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,21,2.1279999999999997,2.2293333333333334,0,1,1,34047,35669,1622,63,67,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,22,2.2293333333333334,2.3306666666666667,0,1,1,35669,37290,1621,66,70,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,23,2.3306666666666667,2.432,1,1,1,37290,38912,1622,69,73,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,24,2.432,2.533333333333333,0,1,1,38912,40533,1621,72,76,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,25,2.533333333333333,2.6346666666666665,0,1,1,40533,42154,1621,76,80,4,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,26,2.6346666666666665,2.7359999999999998,1,1,1,42154,43775,1621,79,83,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,27,2.7359999999999998,2.8373333333333335,0,1,1,43775,45397,1622,82,86,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,28,2.8373333333333335,2.9386666666666668,0,1,1,45397,47018,1621,85,89,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,29,2.9386666666666668,3.04,0,1,1,47018,48640,1622,88,92,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,30,3.04,3.1413333333333333,1,1,1,48640,50261,1621,91,95,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,31,3.1413333333333333,3.2426666666666666,0,1,1,50261,51882,1621,94,98,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,32,3.2426666666666666,3.344,0,1,1,51882,53504,1622,97,101,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,33,3.344,3.445333333333333,1,1,1,53504,55125,1621,100,104,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,34,3.445333333333333,3.5466666666666664,0,1,1,55125,56746,1621,103,107,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,35,3.5466666666666664,3.6479999999999997,0,1,1,56746,58367,1621,106,110,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,36,3.6479999999999997,3.7493333333333334,0,1,1,58367,59989,1622,109,113,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,37,3.7493333333333334,3.8506666666666667,1,1,1,59989,61610,1621,112,116,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,38,3.8506666666666667,3.952,0,1,1,61610,63232,1622,115,119,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,39,3.952,4.053333333333333,0,1,1,63232,64853,1621,118,122,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,40,4.053333333333333,4.1546666666666665,0,1,1,64853,66474,1621,121,125,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,41,4.1546666666666665,4.255999999999999,1,1,1,66474,68095,1621,124,128,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,42,4.255999999999999,4.357333333333333,0,1,1,68095,69717,1622,127,131,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,43,4.357333333333333,4.458666666666667,0,1,1,69717,71338,1621,130,134,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,44,4.458666666666667,4.56,1,1,1,71338,72960,1622,133,137,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,45,4.56,4.661333333333333,0,1,1,72960,74581,1621,136,140,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,46,4.661333333333333,4.762666666666666,0,1,1,74581,76202,1621,139,143,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,47,4.762666666666666,4.864,0,1,1,76202,77824,1622,142,146,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,48,4.864,4.965333333333333,1,1,1,77824,79445,1621,145,149,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_0,'-571d8cVauQ,0,49,4.965333333333333,5.066666666666666,0,1,1,79445,81066,432,148,152,3,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_5,'-571d8cVauQ,5,0,0.0,0.30333333333333334,1,1,1,0,4853,4853,0,10,10,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_5,'-571d8cVauQ,5,1,0.30333333333333334,0.6066666666666667,1,1,1,4853,9706,4853,9,19,9,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_5,'-571d8cVauQ,5,2,0.6066666666666667,0.91,1,1,1,9706,14560,4854,18,28,9,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_5,'-571d8cVauQ,5,3,0.91,1.2133333333333334,1,1,1,14560,19413,4853,27,37,9,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_5,'-571d8cVauQ,5,4,1.2133333333333334,1.5166666666666666,1,1,1,19413,24266,4853,36,46,9,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_5,'-571d8cVauQ,5,5,1.5166666666666666,1.82,1,1,1,24266,29120,4854,45,55,9,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_5,'-571d8cVauQ,5,6,1.82,2.123333333333333,1,1,1,29120,33973,4853,54,64,9,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_5,'-571d8cVauQ,5,7,2.123333333333333,2.4266666666666667,1,1,1,33973,38826,4853,63,73,9,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_5,'-571d8cVauQ,5,8,2.4266666666666667,2.73,1,1,1,38826,43680,4854,72,82,9,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_5,'-571d8cVauQ,5,9,2.73,3.033333333333333,1,1,1,43680,48533,4853,81,91,9,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_5,'-571d8cVauQ,5,10,3.033333333333333,3.3366666666666664,1,1,1,48533,53386,4853,91,101,10,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_5,'-571d8cVauQ,5,11,3.3366666666666664,3.64,1,1,1,53386,58240,4854,100,110,9,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_5,'-571d8cVauQ,5,12,3.64,3.9433333333333334,1,1,1,58240,63093,4853,109,119,9,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_5,'-571d8cVauQ,5,13,3.9433333333333334,4.246666666666666,1,1,1,63093,67946,4853,118,128,9,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
'-571d8cVauQ_5,'-571d8cVauQ,5,14,4.246666666666666,4.55,1,1,1,67946,72800,4854,127,137,9,inferred_uniform_text_timing,ffmpeg_audio_sample_rate,video_frame_index_and_fps
